     Time	  Accel	     IntAccel	     SG1	   SG2	      SG3	       
    9.640000    52.804418    69.923262     4.213684    -1.524756  -4.80334870 
    9.641000    47.126818    62.566262     5.151684     5.664944  -6.68124870 
    9.642000    45.234318    53.369262     7.027684    -2.149956 -17.94874870 
    9.643000    40.503118    57.047962     7.340684   -12.152956 -21.39164870 
    9.644000    42.395618    69.923262    -2.353316    -9.339656 -19.51364870 
    9.645000    46.180618    73.602262   -11.109316     3.789344  -7.93314870 
    9.646000    44.288118    57.047962    -7.669316    13.792444  -1.36044870 
    9.647000    40.503118    44.172662     3.587684    15.355444   4.89925130 
    9.648000    45.234318    51.529962     7.027684    10.666544   8.65515130 
    9.649000    52.804418    55.208562    -3.604316     2.226444   9.90705130 
    9.650000    46.180618    57.047962    -8.920316     2.226444   8.96815130 
    9.651000    40.503118    49.690662    -3.604316     3.476844   2.39535130 
    9.652000    40.503118    53.369262     4.526684     3.789344  -1.98644870 
    9.653000    46.180618    46.011962     3.900684     4.414544  -6.36824870 
    9.654000    49.965618    42.333362    -4.855316     3.789344  -7.93314870 
    9.655000    46.180618    42.333362    -7.982316     0.976044   3.33435130 
    9.656000    45.234318    38.654662    -3.604316    -0.274356  10.53305130 
    9.657000    49.965618    40.493962     2.337684    -0.899556   5.52525130 
    9.658000    58.481918    46.011962     3.900684    -3.712956   2.39535130 
    9.659000    57.535618    42.333362     3.587684    -3.712956  -0.42144870 
    9.660000    54.696918    44.172662     4.213684     2.539044  -5.11624870 
    9.661000    59.428118    46.011962    -0.164316     7.540544  -7.30724870 
    9.662000    61.320618    42.333362    -0.789316     8.478344  -9.18514870 
    9.663000    63.213118    36.815362    -5.167316     5.664944  -4.80334870 
    9.664000    67.944418    29.458062    -8.294316    -0.899556   5.83825130 
    9.665000    64.159418    29.458062    -7.669316    -3.400356   6.15125130 
    9.666000    59.428118    33.136662    -7.669316     1.913844   0.83045130 
    9.667000    50.911818    34.976062    -5.480316     9.416144  -2.92534870 
    9.668000    55.643118    25.779362     2.649684     7.227944  -3.23834870 
    9.669000    63.213118    22.100762     5.776684    -4.650756  -3.86434870 
    9.670000    67.944418    18.422062     6.402684    -7.151456 -10.43704870 
    9.671000    64.159418    18.422062     3.275684    -8.401856 -17.00974870 
    9.672000    62.266918    23.940062    -2.040316    -9.964956 -11.68904870 
    9.673000    60.374418    34.976062    -7.356316    -8.401856  -3.86434870 
    9.674000    63.213118    27.618662    -7.669316     3.164244  -1.67344870 
    9.675000    56.589418    27.618662    -1.102316    10.666544 -10.43704870 
    9.676000    52.804418    22.100762     3.900684    18.168844 -14.19294870 
    9.677000    53.750618    12.904062     5.464684    13.479844  -8.55914870 
    9.678000    63.213118     9.225462     2.337684     0.663444   0.51745130 
    9.679000    70.783218     7.386162    -6.731316    -9.339656   7.71615130 
    9.680000    63.213118     9.225462   -15.487316    -7.776656   6.15125130 
    9.681000    57.535618     5.546762   -12.672316     0.663444   0.51745130 
    9.682000    53.750618     1.868162    -1.728316     5.977544  -0.10854870 
    9.683000    53.750618     1.868162     5.464684     4.101944   2.08245130 
    9.684000    49.965618     3.707462    -3.604316     3.164244   2.39535130 
    9.685000    45.234318    -3.649838    -9.233316     1.288644  -3.55134870 
    9.686000    45.234318   -22.043138    -4.542316     6.290144  -9.18514870 
    9.687000    50.911818   -23.882438    -1.415316    15.668044  -7.62014870 
    9.688000    50.911818   -20.203738    -2.978316    20.669644  -5.74224870 
    9.689000    60.374418    -9.167838    -4.229316    16.605844  -6.05524870 
    9.690000    64.159418    -3.649838    -2.040316     6.602744  -6.68124870 
    9.691000    57.535618     1.868162     1.086684     0.038244  -3.86434870 
    9.692000    54.696918     1.868162    -2.978316     2.226444   0.20445130 
    9.693000    53.750618     0.028862   -11.109316    11.604344   4.27335130 
    9.694000    53.750618    -9.167838   -11.421316    15.668044  -3.86434870 
    9.695000    49.965618   -14.685838    -7.982316    14.105044  -7.62014870 
    9.696000    43.341818    -7.328538    -0.164316     5.664944  -2.61234870 
    9.697000    42.395618    -1.810538     1.398684     3.476844   0.20445130 
    9.698000    49.965618     5.546762    -4.542316     1.288644   0.20445130 
    9.699000    49.965618    12.904062    -6.105316     8.165744  -3.86434870 
    9.700000    47.126818     5.546762    -3.917316    16.605844  -2.61234870 
    9.701000    49.019318    -1.810538     3.275684    14.730244  -2.29944870 
    9.702000    49.965618    -3.649838     8.903684    11.604344  -8.87214870 
    9.703000    44.288118    -9.167838     5.151684    10.353944  -9.18514870 
    9.704000    42.395618    -9.167838    -2.978316     8.478344  -3.55134870 
    9.705000    39.556818    -1.810538    -4.229316     2.539044  -1.67344870 
    9.706000    36.718118     1.868162    -3.604316    -4.650756  -2.92534870 
    9.707000    36.718118     1.868162    -3.291316    -7.464056   0.83045130 
    9.708000    34.825618   -12.846438    -6.418316     0.663444   3.02135130 
    9.709000    32.933018   -22.043138   -12.047316     9.103544   2.08245130 
    9.710000    38.610618   -14.685838    -6.105316     9.728744  -0.73444870 
    9.711000    44.288118    -9.167838     1.398684     8.165744   1.14345130 
    9.712000    36.718118   -14.685838    -4.229316    14.417644   3.33435130 
    9.713000    32.933018   -14.685838   -14.861316    20.044444  -3.55134870 
    9.714000    36.718118   -20.203738   -22.054316    13.792444  -7.62014870 
    9.715000    44.288118   -25.721738   -22.054316     5.977544  -4.17734870 
    9.716000    49.019318   -33.079058   -17.676316     9.416144   4.58635130 
    9.717000    40.503118   -42.275698   -19.239316    15.980644   5.83825130 
    9.718000    35.771818   -40.436367   -16.112316    21.919944   0.83045130 
    9.719000    36.718118   -31.239738    -9.858316    22.232544  -5.74224870 
    9.720000    32.933018   -27.561038    -8.920316    18.794044 -14.19294870 
    9.721000    36.718118   -33.079058   -13.298316    10.041344 -13.87994870 
    9.722000    38.610618   -34.918388   -10.171316     0.976044  -7.62014870 
    9.723000    43.341818   -31.239738    -4.229316    -3.712956  -2.61234870 
    9.724000    53.750618   -23.882438    -0.789316    -0.274356  -2.61234870 
    9.725000    50.911818   -27.561038    -0.164316     9.728744  -5.11624870 
    9.726000    40.503118   -27.561038    -6.731316    20.044444  -4.49034870 
    9.727000    35.771818   -31.239738   -12.985316    20.982244  -1.98644870 
    9.728000    44.288118   -25.721738    -5.167316    12.854644  -1.67344870 
    9.729000    51.858118   -23.882438     7.965684     5.352344  -1.98644870 
    9.730000    49.965618   -20.203738     7.653684     4.101944   5.52525130 
    9.731000    38.610618   -27.561038     2.337684     5.977544   7.71615130 
    9.732000    37.664318   -29.400438    -5.793316     7.227944   7.40315130 
    9.733000    40.503118   -33.079058   -11.109316    20.357044   6.46425130 
    9.734000    39.556818   -42.275698   -11.109316    28.797144   3.96035130 
    9.735000    32.933018   -47.793668    -9.545316    22.545144  -2.61234870 
    9.736000    27.255518   -49.632998   -10.796316    13.479844  -8.87214870 
    9.737000    31.986818   -45.954348   -17.363316     6.290144  -8.55914870 
    9.738000    38.610618   -47.793668   -11.734316     1.601244  -4.17734870 
    9.739000    33.879318   -56.990338    -7.044316     1.601244  -6.68124870 
    9.740000    25.363018   -56.990338    -7.669316     6.602744 -12.00204870 
    9.741000    29.148018   -53.311638    -4.855316    13.167244 -12.31494870 
    9.742000    41.449318   -55.150938    -5.167316    20.669644 -14.50584870 
    9.743000    45.234318   -69.865538    -7.044316     9.728744 -12.31494870 
    9.744000    37.664318   -62.508238   -12.672316     1.913844  -8.24614870 
    9.745000    31.040518   -51.472338   -11.109316     2.851644  -4.80334870 
    9.746000    32.933018   -44.115018    -6.418316    10.353944  -1.98644870 
    9.747000    35.771818   -49.632998    -4.229316    11.916944   3.96035130 
    9.748000    33.879318   -60.668938   -11.109316    13.167244  -0.73444870 
    9.749000    34.825618   -58.829638    -9.233316    15.668044 -11.06304870 
    9.750000    36.718118   -53.311638    -7.044316    17.231044 -13.25394870 
    9.751000    38.610618   -44.115018    -8.920316    19.731844  -3.55134870 
    9.752000    35.771818   -51.472338    -9.545316    16.293244   1.45645130 
    9.753000    32.933018   -53.311638    -1.728316    14.730244   2.08245130 
    9.754000    30.094318   -64.347638    -3.291316    15.042844  -0.73444870 
    9.755000    31.986818   -71.704938    -6.731316    13.479844  -6.05524870 
    9.756000    49.965618   -77.222938    -8.920316     9.728744  -8.55914870 
    9.757000    49.965618   -79.062238   -12.047316     8.790944  -9.49814870 
    9.758000    46.180618   -71.704938    -4.229316     9.416144 -12.62794870 
    9.759000    47.126818   -66.186938     2.962684     4.727144 -11.37604870 
    9.760000    53.750618   -68.026238    -1.728316     5.039744  -3.55134870 
    9.761000    52.804418   -79.062238   -12.047316    15.980644   1.76945130 
    9.762000    55.643118   -79.062238   -15.174316    24.420744  -0.73444870 
    9.763000    53.750618   -66.186938    -5.167316    17.231044  -0.42144870 
    9.764000    53.750618   -58.829638     1.711684     6.290144   2.39535130 
    9.765000    55.643118   -62.508238    -5.480316    -0.274356   7.09015130 
    9.766000    57.535618   -56.990338   -12.047316     0.350844   5.21225130 
    9.767000    58.481918   -47.793668   -11.109316    11.916944   2.70835130 
    9.768000    66.051918   -49.632998    -4.542316    15.980644  -0.73444870 
    9.769000    69.836918   -60.668938    -5.480316    17.231044  -7.62014870 
    9.770000    72.675718   -73.544238   -14.549316    15.980644  -9.49814870 
    9.771000    74.568218   -66.186938   -14.861316    20.982244  -1.67344870 
    9.772000    79.299418   -62.508238    -7.356316    20.357044   1.45645130 
    9.773000    84.030718   -64.347638    -3.917316    11.291744  -5.42924870 
    9.774000    85.923218   -64.347638     2.337684     4.414544 -14.50584870 
    9.775000    91.600718   -71.704938     2.962684     1.913844 -14.81884870 
    9.776000    94.439518   -71.704938    -5.793316     2.226444  -4.17734870 
    9.777000    95.385718   -73.544238   -11.421316     4.727144  -0.73444870 
    9.778000    92.547018   -71.704938    -4.229316    10.353944   2.08245130 
    9.779000    96.332018   -60.668938     3.900684     9.728744   5.21225130 
    9.780000   111.471718   -55.150938     0.148684     3.789344   6.46425130 
    9.781000   119.988718   -62.508238    -3.291316    -0.274356   5.83825130 
    9.782000   119.988718   -75.383538    -2.353316     2.226444   7.40315130 
    9.783000   114.310718   -79.062238     0.460684     8.478344   7.71615130 
    9.784000   107.686718   -80.901538    -4.229316    10.666544  -0.42144870 
    9.785000   109.579718   -79.062238    -8.294316    12.542144 -10.12404870 
    9.786000   115.256718   -82.740838   -10.796316    11.916944 -12.94094870 
    9.787000   123.773718   -90.098138    -7.044316     5.664944  -7.62014870 
    9.788000   128.504718   -97.455438    -5.167316     7.227944  -4.17734870 
    9.789000   132.289718   -99.294838    -7.669316    10.041344  -7.30724870 
    9.790000   134.181718  -101.134138    -7.669316     9.103544 -13.56694870 
    9.791000   139.859718   -95.616138    -1.728316     2.226444  -8.24614870 
    9.792000   144.590718   -93.776838    -3.604316     0.350844  -1.67344870 
    9.793000   142.698718   -99.294838    -3.604316     1.288644  -1.67344870 
    9.794000   141.751718  -101.134138    -3.291316     6.602744  -6.36824870 
    9.795000   143.644718  -108.491438    -1.728316    13.479844 -14.81884870 
    9.796000   154.053718   -99.294838    -0.164316    15.042844 -17.00974870 
    9.797000   166.354718   -93.776838     1.086684     9.728744 -11.37604870 
    9.798000   173.924718   -88.258838    -3.291316     6.290144  -3.23834870 
    9.799000   172.031718   -84.580238     2.962684    13.167244   1.14345130 
    9.800000   163.515718   -77.222938     2.337684    14.105044   1.14345130 
    9.801000   160.676718   -79.062238    -0.789316    10.979144  -6.99424870 
    9.802000   169.193718   -75.383538    -0.164316     6.915344 -10.43704870 
    9.803000   178.655718   -66.186938     4.213684     0.350844  -5.74224870 
    9.804000   184.333718   -62.508238     4.838684    -2.462556  -0.73444870 
    9.805000   190.957718   -66.186938    -0.789316    -0.274356  -6.36824870 
    9.806000   192.849718   -75.383538    -1.728316     3.164244 -11.06304870 
    9.807000   190.010718   -80.901538     0.148684     8.165744  -5.74224870 
    9.808000   190.957718   -84.580238    -1.102316     0.976044   8.02915130 
    9.809000   190.957718   -86.419538    -1.102316    -6.838856  10.53305130 
    9.810000   197.580718   -79.062238    -3.291316     2.851644   8.02915130 
    9.811000   202.312718   -69.865538    -4.855316    18.481444   0.83045130 
    9.812000   209.882718   -69.865538    -6.418316    15.668044  -9.49814870 
    9.813000   212.720718   -71.704938    -1.102316     7.227944 -12.31494870 
    9.814000   212.720718   -79.062238     0.773684     6.290144  -4.49034870 
    9.815000   214.613718   -77.222938    -2.666316    18.168844   8.02915130 
    9.816000   216.505718   -75.383538   -13.298316    26.296344  16.16685130 
    9.817000   223.129718   -75.383538   -16.737316    13.167244  13.66295130 
    9.818000   225.968718   -79.062238    -6.105316    -0.586956   2.08245130 
    9.819000   224.075718   -84.580238     6.402684    -1.837356  -5.11624870 
    9.820000   224.075718   -91.937538    11.092684     2.851644 -12.62794870 
    9.821000   229.753718   -95.616138    13.907684     4.101944 -14.50584870 
    9.822000   231.645718   -95.616138     9.529684     2.539044  -2.92534870 
    9.823000   231.645718   -88.258838     2.337684     3.476844  -1.36044870 
    9.824000   227.860718   -90.098138    -2.040316     5.664944  -2.29944870 
    9.825000   229.753718  -102.973438     0.148684     5.664944   0.83045130 
    9.826000   232.592718  -106.652138    -2.978316     2.539044  -2.61234870 
    9.827000   240.162718  -102.973438    -7.669316     0.350844  -2.61234870 
    9.828000   242.054718   -99.294838   -16.425316     6.602744  -6.36824870 
    9.829000   233.538718   -97.455438   -20.803316    16.918444   4.27335130 
    9.830000   231.645718  -102.973438    -6.105316    18.481444  14.91485130 
    9.831000   234.484718  -102.973438    12.969684    15.355444  13.66295130 
    9.832000   237.323718   -97.455438    12.969684    17.231044   3.33435130 
    9.833000   243.000718   -90.098138     0.460684    21.919944   0.20445130 
    9.834000   249.624718   -90.098138    -2.978316    20.357044  -1.67344870 
    9.835000   257.194718   -97.455438     0.773684    18.794044  -9.18514870 
    9.836000   253.409718  -104.812738    -3.917316    15.668044  -6.99424870 
    9.837000   257.194718  -104.812738   -11.109316    16.293244  -1.67344870 
    9.838000   263.818718  -106.652138    -9.233316    16.918444   3.64735130 
    9.839000   266.657718  -114.009438    -5.167316    19.106644   4.27335130 
    9.840000   267.603718  -123.206038    -3.604316    24.733344  -1.67344870 
    9.841000   267.603718  -121.366738    -1.415316    25.045944   0.83045130 
    9.842000   285.582718  -126.884738    -6.418316    22.232544  -0.10854870 
    9.843000   293.152718  -134.242038   -14.549316    15.042844  -9.49814870 
    9.844000   284.636718  -130.563338   -16.112316     4.727144 -18.26174870 
    9.845000   276.119718  -123.206038   -18.614316    -1.837356  -8.87214870 
    9.846000   267.603718  -123.206038   -14.549316    -2.775156   3.64735130 
    9.847000   275.173718  -128.724038    -2.666316     3.164244   6.15125130 
    9.848000   284.636718  -126.884738    -4.229316     8.478344   1.45645130 
    9.849000   285.582718  -134.242038   -17.050316    19.419244  -4.17734870 
    9.850000   281.797718  -143.438738   -17.363316    21.294844  -6.68124870 
    9.851000   279.904718  -148.956738    -8.294316    20.669644   0.83045130 
    9.852000   286.528718  -150.795738    -3.604316    21.607444  12.41095130 
    9.853000   297.883718  -150.795738    -4.855316    20.357044  11.15905130 
    9.854000   311.131718  -154.474738   -11.734316    17.543644   1.45645130 
    9.855000   317.754718  -161.831738   -11.421316    18.168844  -2.61234870 
    9.856000   310.184718  -169.188738    -2.978316    21.294844  -5.11624870 
    9.857000   300.722718  -167.349738    -5.480316    18.794044 -10.12404870 
    9.858000   299.776718  -169.188738   -12.672316    17.856244 -14.50584870 
    9.859000   300.722718  -183.903738   -17.050316    14.730244  -8.24614870 
    9.860000   311.131718  -185.742738   -18.301316    15.042844   1.76945130 
    9.861000   313.969718  -182.064738   -16.425316    17.231044   6.46425130 
    9.862000   313.969718  -178.385738   -15.487316    20.982244   4.27335130 
    9.863000   313.969718  -187.582738   -23.930316    22.545144  -1.36044870 
    9.864000   318.701718  -202.296738   -27.057316    28.171944  -7.30724870 
    9.865000   330.056718  -209.654738   -19.865316    33.486044 -11.68904870 
    9.866000   335.733718  -202.296738   -16.425316    31.297844  -6.36824870 
    9.867000   326.271718  -200.457738   -10.796316    22.545144   5.21225130 
    9.868000   322.486718  -202.296738    -2.978316    19.731844   8.34215130 
    9.869000   324.378718  -207.814738     2.962684    25.045944   9.59405130 
    9.870000   322.486718  -209.654738    -5.793316    33.798644   3.02135130 
    9.871000   331.002718  -211.493738   -16.425316    33.486044  -6.68124870 
    9.872000   341.411718  -215.172738   -25.806316    21.294844 -15.13184870 
    9.873000   339.518718  -218.850738   -21.428316    11.604344 -15.13184870 
    9.874000   336.679718  -222.529738   -13.610316    15.355444  -1.98644870 
    9.875000   334.787718  -228.047738   -10.171316    19.419244   3.02135130 
    9.876000   331.948718  -228.047738   -16.112316    20.357044  -2.61234870 
    9.877000   330.056718  -226.208738   -24.555316    22.857744  -6.05524870 
    9.878000   330.056718  -235.404738   -23.617316    23.170344 -13.56694870 
    9.879000   332.894718  -239.083738   -23.617316    22.545144 -15.13184870 
    9.880000   338.572718  -244.601738   -22.054316    25.358544 -10.43704870 
    9.881000   341.411718  -259.315738   -29.246316    21.294844  -2.29944870 
    9.882000   350.873718  -268.512738   -32.998316    16.605844   1.76945130 
    9.883000   351.820718  -268.512738   -26.744316    17.856244  -6.68124870 
    9.884000   353.712718  -272.191738   -16.737316    25.671144  -6.68124870 
